ID,Name,CreatedAt,FirstCommitTime,Days,LastCommitTime,Homepage,UserCount,Log(UC),AverageRating,RatingCount,ReviewCount,TwelveMonthContributorCount,TotalContributorCount,log(tc),TwelveMonthCommitCount,TotalCommitCount,TwelveMonth,Total,TotalCodeLines,Log(CoL),Log(DaysCount),DaysCount,MainLanguage,CvsRepository,GitRepository,SvnRepository,HgRepository,BzrRepository,SvnSyncRepository,RepoAtGithub?,Community,Documentation,Forums,Issue Trackers,IssueType,Mailing Lists,Other,CodeReview
14761,HAProxy,2008-06-07 01:12:17 UTC,2005-12-17 11:21:26 UTC,3442天,2015-01-07 16:23:50 UTC,http://www.haproxy.org/,35,1.54406804435028,4.5,12,0,40,117,2.06818586174616,652,5529,16.3,47.2564102564103,95992,4.98223504032469,3.53681086599154,3442天,C,0,2,0,0,0,0,FALSE,,"http://haproxy.1wt.eu/download/1.3/doc/haproxy-en.txt
http://haproxy.1wt.eu/download/1.2/doc/haproxy-en.txt
",,,Unknow,,,
3895,SPIP,2006-12-28 23:51:13 UTC,2002-02-05 09:28:57 UTC,4853天,2014-12-28 13:20:47 UTC,http://www.spip.net,73,1.86332286012046,4.64103,39,2,38,65,1.81291335664286,529,18282,13.9210526315789,281.261538461538,136887,5.1363622056479,3.68601029131528,4853天,PHP,0,1,0,0,0,0,FALSE,"http://boussole.spip.net
","http://zone.spip.org/trac/spip-zone/
http://www.spip.net/en
http://blog.spip.net/
http://contrib.spip.net/
http://programmer.spip.net/
http://demo.spip.net/
","http://party.spip.net/
http://forum.spip.net/
","https://core.spip.org/
",Redmine,"http://listes.rezo.net/mailman/listinfo/spip-dev
http://listes.rezo.net/mailman/listinfo/spip-zone
http://listes.rezo.net/mailman/listinfo/spip
",,
4453,Rhythmbox,2007-02-15 16:06:50 UTC,2002-07-30 01:04:03 UTC,4678天,2015-01-06 22:44:10 UTC,http://www.gnome.org/projects/rhythmbox/,283,2.45178643552429,4.06667,90,0,52,491,2.69108149212297,183,8843,3.51923076923077,18.010183299389,134438,5.12852204295673,3.67006021747313,4678天,C,0,1,0,0,0,0,FALSE,,,,https://bugzilla.gnome.org/page.cgi?id=browse.html&product=rhythmbox,bugzilla,,,
481939,Vagrant,2010-03-20 03:34:32 UTC,2010-01-21 08:35:06 UTC,1946天,2014-11-11 00:40:58 UTC,http://vagrantup.com/,64,1.80617997398389,5,9,0,248,529,2.72345567203519,2629,6750,10.6008064516129,12.7599243856333,56234,4.74999897655835,3.28914283593233,1946天,Ruby,0,1,0,0,0,0,TRUE,,,,https://github.com/mitchellh/vagrant/issues,Github,,,
455284,Drush,2009-09-29 04:37:17 UTC,2007-07-11 04:48:34 UTC,2871天,2015-01-24 17:56:59 UTC,http://drupal.org/project/drush,36,1.55630250076729,4.83333,6,0,90,220,2.34242268082221,1025,11281,11.3888888888889,51.2772727272727,83422,4.92128059762383,3.45803319249651,2871天,PHP,0,3,0,0,0,0,TRUE,,,,https://www.drupal.org/project/issues/drush,Drupal,,,
4386,RSpec,2007-02-09 23:14:20 UTC,2010-07-12 05:17:29 UTC,1774天,2015-01-16 01:49:17 UTC,http://rspec.info/,325,2.51188336097887,4.50649,77,1,114,538,2.73078227566639,2487,10132,21.8157894736842,18.8327137546468,51656,4.71312077339778,3.24895361549571,1774天,Ruby,0,5,0,0,0,0,TRUE,,,,https://github.com/rspec/rspec-core/issues,Github,,,
13832,libcurl,2008-05-07 13:16:11 UTC,1999-12-29 14:20:26 UTC,5622天,2015-01-09 21:09:23 UTC,http://curl.haxx.se/libcurl,38,1.57978359661681,4.75,12,0,92,296,2.47129171105894,1584,18603,17.2173913043478,62.847972972973,170039,5.23054854221511,3.74989084127142,5622天,C,0,1,0,0,0,0,TRUE,,,,https://github.com/bagder/curl/issues,Github,,,
4016,Fedora Packages,2007-01-15 22:15:45 UTC,2002-06-28 05:25:23 UTC,4710天,2015-01-08 03:48:22 UTC,http://fedoraproject.org,489,2.68930885912362,4.37195,164,3,686,2033,3.30813737863804,42822,476107,62.4227405247813,234.189375307427,145997,5.16434393183353,3.6730209071289,4710天,shell script,0,10,0,0,0,0,FALSE,,"http://docs.fedoraproject.org
http://fedoraproject.org/wiki/Fedora_Project_Wiki
","http://fedoraforum.org
",https://bugzilla.redhat.com/,bugzilla,,,
3301,Pygments,2006-10-22 08:34:45 UTC,2006-10-19 18:27:28 UTC,3136天,2014-11-15 07:57:18 UTC,http://pygments.org/,93,1.96848294855394,4.75,40,0,85,286,2.45636603312904,1042,3563,12.2588235294118,12.458041958042,98812,4.99480968970219,3.4963760540124,3136天,Python,0,0,0,1,0,0,FALSE,,"http://pygments.org/docs
",,https://bitbucket.org/birkenfeld/pygments-main/issues/,bitbucket,,,
5336,Phing,2007-05-14 08:40:06 UTC,2006-02-10 14:43:10 UTC,3387天,2015-01-07 21:39:13 UTC,http://www.phing.info/,109,2.03742649794062,4.35484,31,0,42,150,2.17609125905568,427,2561,10.1666666666667,17.0733333333333,107373,5.03089508746046,3.52981519664463,3387天,PHP,0,1,0,0,0,0,TRUE,,,,http://www.phing.info/trac/report,Trac,,,
7918,Empathy,2007-08-23 19:13:26 UTC,2007-08-10 16:50:45 UTC,2841天,2014-12-28 11:18:58 UTC,http://live.gnome.org/Empathy,105,2.02118929906994,3.75758,33,0,68,440,2.64345267648619,177,12696,2.60294117647059,28.8545454545455,90409,4.9562116656057,3.45347123372294,2841天,C,0,1,0,0,0,0,FALSE,,,,https://bugzilla.gnome.org/browse.cgi?product=empathy,bugzilla,,,
5344,MPD,2007-05-14 12:54:12 UTC,2008-01-26 12:46:09 UTC,2672天,2015-01-15 22:33:10 UTC,http://sourceforge.net/projects/musicpd,203,2.30749603791321,4.58974,78,0,34,201,2.30319605742049,1739,11332,51.1470588235294,56.3781094527363,94839,4.97698696604875,3.42683645380351,2672天,C++,0,3,0,0,0,0,FALSE,,"http://www.musicpd.org/doc/protocol/
http://www.musicpd.org/doc/api/html/
","http://forum.musicpd.org/
","http://bugs.musicpd.org/
",mantis,,,
348237,Shotwell,2009-07-01 17:09:23 UTC,2009-03-11 01:16:11 UTC,2262天,2014-11-15 20:31:19 UTC,https://wiki.gnome.org/Apps/Shotwell,34,1.53147891704226,4.7,10,2,38,112,2.04921802267018,144,2839,3.78947368421053,25.3482142857143,80816,4.90749735116827,3.35449260058944,2262天,Vala,0,1,0,0,0,0,FALSE,"http://www.flickr.com/groups/shotwell
","http://yorba.org/shotwell/help/
",,"https://bugzilla.gnome.org/browse.cgi?product=shotwell
",bugzilla,"https://mail.gnome.org/mailman/listinfo/shotwell-list
",,
27022,GNOME Shell,2008-11-27 21:38:49 UTC,2008-10-31 04:22:44 UTC,2393天,2015-01-07 10:16:04 UTC,http://live.gnome.org/GnomeShell,38,1.57978359661681,4.5,12,0,154,432,2.63548374681491,992,9734,6.44155844155844,22.5324074074074,86187,4.93544176403774,3.37894269861344,2393天,JavaScript,0,1,0,0,0,0,FALSE,,,,https://bugzilla.gnome.org/buglist.cgi?query_format=advanced&product=gnome-shell&bug_status=UNCONFIRMED&bug_status=NEW&bug_status=ASSIGNED&bug_status=REOPENED&bug_status=NEEDINFO,bugzilla,,,
7866,util-linux,2007-08-21 22:05:02 UTC,2006-12-06 23:25:32 UTC,3088天,2015-02-24 11:04:22 UTC,https://github.com/karelzak/util-linux,33,1.51851393987789,4.375,8,0,86,384,2.58433122436753,1541,8883,17.9186046511628,23.1328125,116273,5.06547887799276,3.4896772916637,3088天,C,0,1,0,0,0,0,FALSE,,"http://www.kernel.org/pub/linux/utils/util-linux/
http://git.kernel.org/?p=utils/util-linux-ng/util-linux-ng.git
a=blob_plain
f=README.devel
hb=master
","http://news.gmane.org/gmane.linux.utilities.util-linux-ng/
",https://github.com/karelzak/util-linux/issues,Github,"http://vger.kernel.org/vger-lists.html#util-linux
",,
5545,Evince,2007-05-23 14:04:38 UTC,2005-01-11 00:21:18 UTC,3782天,2015-01-19 17:22:40 UTC,http://projects.gnome.org/evince/,604,2.78103693862113,4,120,0,131,576,2.76042248342321,556,10154,4.24427480916031,17.6284722222222,146738,5.16654259546055,3.57772152450902,3782天,C,0,2,0,0,0,0,TRUE,,,,https://bugzilla.gnome.org/enter_bug.cgi?product=evince,bugzilla,,,
27183,Thunar,2008-11-30 23:03:14 UTC,2009-10-25 10:13:09 UTC,2034天,2015-01-06 23:30:17 UTC,http://www.xfce.org,34,1.53147891704226,4.25,12,0,68,253,2.40312052117582,147,3269,2.16176470588235,12.9209486166008,79374,4.89967826683902,3.30835094858673,2034天,C,0,1,0,0,0,0,FALSE,,"http://docs.xfce.org/xfce/thunar/start
",,https://bugzilla.xfce.org/,bugzilla,,,
6844,Haxe,2007-07-24 20:21:28 UTC,2005-11-11 04:44:51 UTC,3478天,2014-11-25 07:17:07 UTC,http://haxe.org/,77,1.88649072517248,4.82857,35,0,51,86,1.93449845124357,2387,9762,46.8039215686275,113.511627906977,136815,5.13613371478252,3.54132957766669,3478天,HaXe,0,1,0,0,0,0,TRUE,,,,https://github.com/HaxeFoundation/haxe/issues,Github,,,
5352,EasyTAG,2007-05-14 15:07:35 UTC,2012-11-24 15:43:31 UTC,908天,2015-01-09 18:54:12 UTC,https://wiki.gnome.org/Apps/EasyTAG,48,1.68124123737559,4.1875,16,2,35,69,1.83884909073726,580,1342,16.5714285714286,19.4492753623188,36930,4.56737930765098,2.95808584852109,908天,C,0,1,0,0,0,0,FALSE,,,,https://bugzilla.gnome.org/browse.cgi?product=easytag,bugzilla,"https://mail.gnome.org/mailman/listinfo/easytag-list
",,
243,Natural Language Toolkit (NLTK),2006-10-10 15:51:31 UTC,2001-08-10 19:46:37 UTC,5032天,2014-11-15 20:52:34 UTC,http://www.nltk.org,46,1.66275783168157,5,9,0,34,133,2.12385164096709,477,9883,14.0294117647059,74.3082706766917,214926,5.33228895608481,3.70174063243721,5032天,Python,0,2,0,0,0,0,TRUE,,"http://www.nltk.org
",,https://github.com/nltk/nltk/issues,Github,,,
4085,Buildbot,2007-01-20 01:01:31 UTC,2008-01-26 01:05:18 UTC,2672天,2015-01-04 00:38:25 UTC,http://buildbot.net/trac,88,1.94448267215017,4.37931,29,4,87,414,2.6170003411209,1648,10031,18.9425287356322,24.2294685990338,115177,5.0613657623306,3.42683645380351,2672天,Python,0,1,0,0,0,0,TRUE,,"http://buildbot.net/buildbot/docs/current/
","http://buildbot.net/trac/wiki/SuccessStories
",http://trac.buildbot.net/query,Trac,,,
154,SWIG,2006-10-10 15:51:31 UTC,2001-06-20 08:59:41 UTC,5083天,2014-12-31 18:33:37 UTC,http://www.swig.org,60,1.77815125038364,4.30769,13,1,41,108,2.03342375548695,872,17464,21.2682926829268,161.703703703704,227526,5.35703103181221,3.7061201097027,5083天,C++,0,1,0,0,0,0,TRUE,,,,https://github.com/swig/swig/issues,Github,,,
5308,Munin,2007-05-12 23:41:14 UTC,2007-03-19 11:37:34 UTC,2985天,2015-01-01 14:44:51 UTC,http://munin-monitoring.org/,120,2.07918124604762,4.09091,33,0,117,821,2.91434315711944,1198,8362,10.2393162393162,10.1851400730816,135377,5.13154488575561,3.47494433546539,2985天,Perl,0,3,0,0,0,0,TRUE,,"http://munin.readthedocs.org/
",,https://github.com/munin-monitoring/munin/issues,Github,,,
585809,Bootstrap (Twitter),2011-08-26 18:38:02 UTC,2011-04-27 20:53:51 UTC,1485天,2015-01-04 06:05:49 UTC,http://twitter.github.com/bootstrap/,128,2.10720996964787,4.77778,18,0,167,678,2.83122969386706,2761,10658,16.5329341317365,15.7197640117994,68846,4.83787871251753,3.17172645365323,1485天,JavaScript,0,1,0,0,0,0,TRUE,"https://engineering.twitter.com/opensource/projects/bootstrap
",,,,Github,,,
3993,SQLAlchemy,2007-01-13 17:16:08 UTC,2005-07-01 02:25:16 UTC,3611天,2015-01-06 16:45:17 UTC,http://www.sqlalchemy.org/,245,2.38916608436453,4.58696,92,0,63,153,2.1846914308176,1047,9652,16.6190476190476,63.0849673202614,175721,5.24482366610049,3.55762748842683,3611天,Python,0,1,0,0,0,0,FALSE,,"http://www.sqlalchemy.org/trac/
http://www.sqlalchemy.org/trac/wiki/FAQ
http://www.sqlalchemy.org/docs/
","http://groups.google.com/group/sqlalchemy
",https://bitbucket.org/zzzeek/sqlalchemy/issues?status=new&status=open,bitbucket,,,
5034,SilverStripe,2007-04-29 06:41:21 UTC,2007-08-15 01:25:12 UTC,2836天,2015-02-20 23:24:07 UTC,http://www.silverstripe.org,67,1.82607480270083,4.74194,31,1,123,337,2.52762990087134,1229,19372,9.99186991869919,57.4836795252225,138403,5.14114550391644,3.45270622651103,2836天,PHP,0,6,0,0,0,0,TRUE,,"http://doc.silverstripe.com/doku.php?id=tutorials
http://cialiscialis.ru/
http://userhelp.silverstripe.com/
http://www.ssbits.com
http://youtube.com/SilverStripe
","http://silverstripe.com/community
",https://github.com/silverstripe/silverstripe-framework/issues,Github,,,
11631,Advanced Linux Sound Architecture (ALSA),2008-02-10 07:32:21 UTC,1998-08-13 15:42:56 UTC,6125天,2015-01-14 14:44:19 UTC,http://www.alsa-project.org/,166,2.22010808804005,3.92857,42,0,35,225,2.35218251811136,161,5425,4.6,24.1111111111111,304494,5.48357873935784,3.78710609303657,6125天,C,0,8,0,0,0,0,FALSE,,,,https://bugtrack.alsa-project.org/alsa-bug,Unknow,,,
3463,Doxygen,2006-10-28 16:51:02 UTC,1999-12-13 14:59:13 UTC,5638天,2015-01-10 13:54:51 UTC,http://doxygen.org/,630,2.79934054945358,4.27586,145,0,33,48,1.68124123737559,675,2027,20.4545454545455,42.2291666666667,280755,5.44832749940571,3.75112507153558,5638天,C++,0,1,0,0,0,0,TRUE,,"http://www.stack.nl/~dimitri/doxygen/index.html
",,https://bugzilla.gnome.org/buglist.cgi?product=doxygen,bugzilla,,,
4040,Tracker,2007-01-16 23:30:29 UTC,2008-01-28 10:48:48 UTC,2670天,2014-11-26 08:14:52 UTC,http://projects.gnome.org/tracker/,45,1.65321251377534,3.875,16,0,79,251,2.39967372148104,691,10781,8.74683544303798,42.9521912350598,133039,5.12397897180892,3.42651126136457,2670天,C,0,1,0,0,0,0,FALSE,,,"http://projects.gnome.org/tracker/
",https://bugzilla.gnome.org/enter_bug.cgi?product=tracker,bugzilla,,,
506291,org-mode,2011-04-20 20:01:16 UTC,2008-02-07 10:24:54 UTC,2660天,2015-01-10 23:33:44 UTC,http://orgmode.org,40,1.60205999132796,5,8,0,95,329,2.51719589794997,1654,16716,17.4105263157895,50.8085106382979,134792,5.12966411728123,3.42488163663107,2660天,Emacs Lisp,0,1,0,0,0,0,FALSE,,,,emacs-orgmode@gnu.org,maillist,,,
471585,Homebrew,2009-11-03 19:38:25 UTC,2009-07-27 19:58:38 UTC,2124天,2015-02-05 15:08:51 UTC,https://github.com/Homebrew/homebrew-apache,72,1.85733249643127,4.92308,13,0,1608,5262,3.72115084374968,15217,42472,9.46330845771144,8.07145572025846,110110,5.04182676263754,3.32715451240943,2124天,Ruby,0,2,0,0,0,0,TRUE,,"https://github.com/Homebrew/homebrew/wiki
",,"https://github.com/Homebrew/homebrew/issues
",Github,"http://librelist.com/browser/homebrew/
",,
36561,NLog - Advanced .NET Logging,2008-12-11 11:09:43 UTC,2004-08-11 10:24:35 UTC,3935天,2014-12-29 18:32:20 UTC,http://nlog-project.org/,101,2.00432137378264,4.61111,18,0,35,61,1.78532983501077,228,2043,6.51428571428571,33.4918032786885,204353,5.31038101774559,3.59494473669508,3935天,C#,0,1,0,0,0,0,TRUE,,,,https://github.com/NLog/NLog/issues,Github,,,
3928,OpenEmbedded,2007-01-04 22:48:01 UTC,2005-08-31 10:45:47 UTC,3550天,2015-01-07 23:45:08 UTC,http://openembedded.org,68,1.83250891270624,4.68182,22,0,296,637,2.80413943233535,8064,61969,27.2432432432432,97.2825745682889,184378,5.26570909975123,3.55022835305509,3550天,Python,0,5,0,0,0,0,FALSE,,"http://bugs.openembedded.org/
http://openembedded.org/
",,https://bugzilla.yoctoproject.org/,bugzilla,,,
5578,Enlightenment (window manager),2007-05-24 12:57:22 UTC,2000-12-08 22:54:42 UTC,5277天,2015-01-04 13:45:16 UTC,http://www.enlightenment.org,80,1.90308998699194,4.4878,41,2,43,218,2.3384564936046,1758,21338,40.8837209302326,97.8807339449541,278198,5.44435400347024,3.72238709417712,5277天,C,0,1,1,0,0,0,FALSE,,"http://docs.enlightenment.org/
","http://trac.enlightenment.org/e/
http://trac.enlightenment.org/e/wiki
",https://phab.enlightenment.org/,Phabricator,,,
4929,BusyBox,2007-04-18 12:28:09 UTC,2004-12-06 14:59:45 UTC,3818天,2015-01-05 17:39:23 UTC,http://busybox.net/,186,2.26951294421792,4.16667,42,0,39,238,2.37657695705651,267,13554,6.84615384615385,56.9495798319328,202311,5.30601949675709,3.58183592405765,3818天,C,0,1,0,0,0,0,FALSE,,"http://cam.ly
",,https://bugs.busybox.net/,bugzilla,,,
4038,PulseAudio,2007-01-16 21:31:15 UTC,2007-08-20 06:22:21 UTC,2831天,2014-12-29 22:33:05 UTC,http://pulseaudio.org,235,2.37106786227174,3.72059,68,3,53,290,2.46239799789896,425,8281,8.0188679245283,28.5551724137931,150676,5.17804408245646,3.4519398693651,2831天,C,0,2,0,0,0,0,FALSE,,,,https://bugs.freedesktop.org/enter_bug.cgi?product=PulseAudio,bugzilla,,,
3489,Geany,2006-10-31 13:08:55 UTC,2005-11-22 11:51:30 UTC,3467天,2015-01-02 18:34:24 UTC,http://geany.org/,198,2.29666519026153,4.5,86,1,42,118,2.07188200730613,723,8333,17.2142857142857,70.6186440677966,185357,5.26800899178975,3.5399538416564,3467天,C,0,7,0,0,0,0,TRUE,"http://geany.org/Support/IRC
","http://geany.org/manual/current/index.html
",,"http://geany.org/Support/Bugs
",sourceforge,"http://geany.org/Support/MailingList
",,
34,Ruby on Rails,2006-10-10 15:51:31 UTC,2004-11-24 01:04:44 UTC,3830天,2015-01-05 17:39:52 UTC,http://rubyonrails.org,1015,3.00646604224923,4.39932,293,5,701,3067,3.48671377598249,7028,48985,10.0256776034237,15.9716335180959,205181,5.31213714212595,3.58319877396862,3830天,Ruby,0,1,0,0,0,0,TRUE,,"http://guides.rubyonrails.org/
http://api.rubyonrails.org/
",,https://github.com/rails/rails/issues,Github,,,
350414,Redis,2009-07-20 15:49:39 UTC,2009-03-22 09:30:00 UTC,2251天,2014-12-23 13:54:56 UTC,http://redis.io/,107,2.02938377768521,5,17,0,60,188,2.27415784926368,1060,4836,17.6666666666667,25.7234042553191,121311,5.08390018275201,3.35237549500052,2251天,C,0,1,0,0,0,0,TRUE,,,,https://github.com/antirez/redis/issues,Github,,,
256946,Chef,2009-01-20 01:11:49 UTC,2008-09-26 01:24:03 UTC,2428天,2014-12-29 23:13:51 UTC,http://www.opscode.com/chef,69,1.83884909073726,4.38889,18,0,141,471,2.6730209071289,2432,11527,17.2482269503546,24.4734607218684,138957,5.14288042937751,3.38524868240322,2428天,Ruby,0,1,0,0,0,0,TRUE,,,,https://tickets.opscode.com/secure/IssueNavigator.jspa,Atlassian JIRA,,,
1237,gnulib,2006-10-11 22:54:03 UTC,1992-09-16 12:19:41 UTC,8282天,2014-11-27 11:17:07 UTC,http://savannah.gnu.org/projects/gnulib/,36,1.55630250076729,4,9,0,41,168,2.22530928172586,251,17578,6.1219512195122,104.630952380952,479087,5.6804143864606,3.91813522616636,8282天,C,0,1,0,0,0,0,FALSE,,,,bug-gnulib@gnu.org,maillist,,,
67,Zope,2006-10-10 15:51:31 UTC,1996-06-17 18:57:19 UTC,6912天,2015-01-10 00:34:40 UTC,http://zope2.zope.org,153,2.1846914308176,4.20513,39,0,33,287,2.45788189673399,1299,34323,39.3636363636364,119.592334494774,400943,5.60308263560019,3.83960372947084,6912天,Python,0,10,0,0,0,0,TRUE,,,,https://bugs.launchpad.net/zope2,launchpad,,,
531,matplotlib,2006-10-10 15:51:31 UTC,2005-09-25 23:03:37 UTC,3525天,2014-11-26 20:34:02 UTC,http://matplotlib.org/,228,2.35793484700045,4.59091,44,0,165,337,2.52762990087134,1954,13205,11.8424242424242,39.1839762611276,208626,5.31936843138145,3.54715912132742,3525天,Python,0,1,0,0,0,0,TRUE,,,,https://github.com/matplotlib/matplotlib/issues,Github,,,
4474,BlueZ,2007-02-18 11:31:17 UTC,2002-04-07 11:20:50 UTC,4792天,2015-01-07 16:26:03 UTC,http://www.bluez.org/,95,1.97772360528885,4.14286,21,0,53,239,2.37839790094814,4953,21660,93.4528301886792,90.6276150627615,286745,5.45749585380489,3.68051680938125,4792天,C,0,1,0,0,0,0,FALSE,,,,,maillist,,,
97348,Git Extensions,2008-12-23 09:54:30 UTC,2008-11-27 19:16:54 UTC,2366天,2014-12-20 17:11:39 UTC,http://code.google.com/p/gitextensions,50,1.69897000433602,4.61538,13,0,38,196,2.29225607135648,413,6875,10.8684210526316,35.0765306122449,141595,5.15104791782586,3.37401474029191,2366天,C#,0,1,0,0,0,0,TRUE,,,,"http://github.com/gitextensions/gitextensions/issues
",Github,"https://groups.google.com/forum/?fromgroups#!forum/gitextensions
","https://github.com/gitextensions/gitextensions/wiki
",
4692,CodeIgniter,2007-03-13 20:52:12 UTC,2011-09-17 18:58:21 UTC,1342天,2015-01-05 19:02:52 UTC,http://www.codeigniter.com/,190,2.27875360095283,4.31507,73,5,79,431,2.63447727016073,897,10485,11.3544303797468,24.3271461716937,82341,4.91561613703413,3.12775251583297,1342天,PHP,0,2,0,0,0,0,TRUE,,"http://www.codeigniter.com/download_files/CodeIgniter_1.7.3.zip
http://www.sellersrank.com/php/cakephp-codeigniter-benchmark/
http://codeigniter.com/wiki/Special:Titles
http://www.codeigniter.com/user_guide
","http://codeigniter.com/forums/
",https://github.com/bcit-ci/CodeIgniter/issues,Github,,"http://codeigniter.com/download.php
",
4974,Mercurial,2007-04-22 08:14:01 UTC,2005-05-03 21:16:10 UTC,3670天,2015-01-02 12:30:38 UTC,http://mercurial.selenic.com/,978,2.9903388547876,4.63298,376,6,86,573,2.75815462196739,3396,23719,39.4883720930233,41.3944153577661,232523,5.36646591756596,3.56466606425209,3670天,Perl,0,0,0,1,0,0,FALSE,,"http://hgbook.red-bean.com/
","http://bitbucket.org/tortoisehg/stable/
http://bitbucket.org/mercurialeclipse/main/overview/
",https://bitbucket.org/mercurialeclipse/main/issues,bitbucket,,,
6565,IPython,2007-07-12 07:53:29 UTC,2010-07-02 22:35:28 UTC,1784天,2015-01-14 20:11:32 UTC,http://ipython.org/,421,2.62428209583567,4.70707,99,0,173,442,2.64542226934909,5046,19279,29.1676300578035,43.6176470588235,116115,5.06488832651236,3.2513948500401,1784天,Python,0,1,0,0,0,0,TRUE,,,,"https://github.com/ipython/ipython/issues
",Github,,,
26618,cppcheck,2008-11-12 11:21:05 UTC,2007-05-07 17:31:35 UTC,2936天,2015-01-09 21:50:42 UTC,http://cppcheck.sourceforge.net/,39,1.5910646070265,4.66667,12,1,47,154,2.18752072083646,1972,12544,41.9574468085106,81.4545454545455,195122,5.29030623884581,3.46775605124403,2936天,C++,0,1,0,0,0,0,TRUE,,,"http://sourceforge.net/apps/phpbb/cppcheck/
","http://sourceforge.net/apps/trac/cppcheck/
",sourceforge,,,
16267,Netty Project,2008-08-25 15:07:04 UTC,2008-08-08 00:37:18 UTC,2477天,2015-01-03 02:51:12 UTC,http://netty.io/,33,1.51851393987789,5,7,0,87,172,2.23552844690755,920,6499,10.5747126436782,37.7848837209302,167796,5.22478160369987,3.39392600658584,2477天,Java,0,1,1,0,0,0,TRUE,,,,https://github.com/netty/netty/issues,Github,,,
5346,collectd,2007-05-14 14:19:08 UTC,2005-11-29 12:09:45 UTC,3460天,2014-12-02 10:22:13 UTC,http://collectd.org/,31,1.49136169383427,4.66667,12,1,60,285,2.45484486000851,1112,12306,18.5333333333333,43.178947368421,236465,5.37376686840687,3.53907609879278,3460天,C,0,2,0,0,0,0,TRUE,,,,https://github.com/collectd/collectd/issues,Github,,,
4673,phpDocumentor,2007-03-12 18:31:02 UTC,2010-06-17 19:34:46 UTC,1799天,2015-02-03 20:57:02 UTC,http://www.phpdoc.org,279,2.4456042032736,3.86667,75,0,55,144,2.15836249209525,1062,3891,19.3090909090909,27.0208333333333,123721,5.0924434216183,3.25503116334555,1799天,JavaScript,0,10,0,0,0,0,TRUE,,"http://www.phpdoc.org/docs/latest/index.html
",,"https://github.com/phpDocumentor/phpDocumentor2/issues
",Github,"https://groups.google.com/forum/#!forum/phpdocumentor
",,
482746,systemd,2010-05-02 14:49:29 UTC,2003-11-12 11:47:57 UTC,4208天,2015-01-05 16:22:10 UTC,http://www.freedesktop.org/wiki/Software/systemd,58,1.76342799356294,3.69565,23,2,215,616,2.78958071216443,4895,18639,22.7674418604651,30.2581168831169,297192,5.47303711463559,3.62407573114568,4208天,C,0,1,0,0,0,0,FALSE,,,,https://bugs.freedesktop.org/buglist.cgi?bug_status=NEW&bug_status=ASSIGNED&bug_status=REOPENED&product=systemd&query_format=advanced,bugzilla,,,
596190,Ansible,2012-03-09 15:43:42 UTC,2012-02-05 17:48:52 UTC,1201天,2015-01-13 16:10:36 UTC,http://ansible.com,50,1.69897000433602,5,13,1,606,1194,3.07700432679335,8579,23604,14.1567656765677,19.7688442211055,84963,4.92922983872378,3.07954300740291,1201天,Python,0,4,0,0,0,0,TRUE,,,,https://github.com/ansible/ansible/issues,Github,,,
6575,Kate (KDE),2007-07-12 22:32:57 UTC,2001-10-09 20:14:01 UTC,4972天,2014-07-18 08:37:26 UTC,http://kate-editor.org,355,2.55022835305509,4.5042,118,0,59,367,2.56466606425209,1881,14908,31.8813559322034,40.6212534059946,352227,5.54682264379927,3.69653111996961,4972天,C++,0,2,0,0,0,0,FALSE,,"http://docs.kde.org/stable/en/applications/kate/index.html
","http://forum.kde.org/
","https://bugs.kde.org/buglist.cgi?list_id=170019&query_format=advanced&bug_status=UNCONFIRMED&bug_status=NEW&bug_status=ASSIGNED&bug_status=REOPENED&product=kate
",KDE Bugtracking System,"https://mail.kde.org/mailman/listinfo/kwrite-devel/
",,
5798,GHC,2007-06-05 05:46:14 UTC,1996-03-26 17:10:45 UTC,6995天,2015-01-03 22:17:14 UTC,http://haskell.org/ghc/,226,2.3541084391474,4.61905,63,1,118,413,2.6159500516564,2507,49441,21.2457627118644,119.71186440678,498671,5.69781411274176,3.84478771882785,6995天,Haskell,0,2,0,0,0,0,TRUE,,"http://hackage.haskell.org/trac/ghc
http://www.haskell.org/ghc/docs/latest/html/users_guide/index.html
http://haskell.org/ghc
",,https://ghc.haskell.org/trac/ghc,Trac,,,
481407,akka,2010-02-25 17:10:35 UTC,2009-07-15 13:29:56 UTC,2136天,2014-11-27 17:07:33 UTC,http://akka.io,36,1.55630250076729,4.85714,14,0,78,212,2.32633586092875,867,14338,11.1153846153846,67.6320754716981,153625,5.18646189589451,3.32960124835652,2136天,Scala,0,1,0,0,0,0,TRUE,"http://akka.io/community/
","http://akka.io/docs/
",,https://github.com/akka/akka/issues,Github,,"http://letitcrash.com/rss
",
